title,total_price,listed_price,is_sponsored,is_couponed,buy_box_availability,reputation,demand
"vivo steel vesa compatible plate mounting kit, 75x75mm and 100x100mm, quick release removable vesa bracket, easy computer monitor mounting, hardware included, black, pt-sd-va01a",0.012531328320802004,0.0030396207146444845,0,no,1,0.41271950168496424,low
zagg invisibleshield elite screen protector for iphone 11 and xr – strongest tempered glass and smudge-free clearprint,0.005734335839598999,0.0009878767322594577,0,no,1,0.4385726700762595,low
"roku express 4k 2022 | streaming media player hd/4k/hdr with smooth wireless streaming and roku simple remote with tv controls, includes premium hdmi cable, black (renewed)",0.026576441102756893,0.008599902509725862,0,no,0,0.4125970428501947,low
"hp prodesk 600g5 sff desktop computer pc, 600g5 computer 9th processor, 32gb ram 1tb solid state drive, usb wifi, bluetooth, windows 11 (renewed)",0.2495338345864662,0.045929781054637187,0,no,0,0.387554875421241,low
apple ipad pro 10.5in - 256gb wifi - 2017 model - gray (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.4254234071975758,low
asurion 3 year wearables protection plan ($30 - $39.99),0.06762907268170426,0.01229934333072,0,no,0,0.375027148892614,low
dell m11xh toner cartridge b2360d/b2360dn/b3460dn/b3465dn/b3465dnf laser printers,0.17644110275689226,0.03241644286532442,0,no,1,0.4126022415743123,low
sanus extendable soundbar wall mount for sonos arc & sonos arc ultra soundbar – 5” depth adjustment optimized for dolby atmos - black speaker mount,0.0857142857142857,0.019720466099888607,0,no,1,0.4377778429222837,low
asurion 3 year floorcare extended protection plan ($400 - $449.99),0.06762907268170426,0.01229934333072,0,no,0,0.45047423916672535,low
asurion 2 year b2b laptop accident protection plan ($800 - $899.99),0.06762907268170426,0.01229934333072,0,no,0,0.43769755151646783,low
brother hl-l8360cdw (tn-433) high yield toner cartridge set,0.4358496240601504,0.09125719824814055,0,no,1,0.41253927924888834,low
"tp-link tl-sg1016 | 16 port gigabit ethernet switch | plug & play | sturdy metal, shielded ports, rackmount, fanless, black | 3 year manufacturer warranty | unmanaged",0.06516290726817042,0.013604156125299097,0,no,1,0.4634548323295945,low
"duracell 389/390 silver oxide button battery, 1 count pack, 389/390 1.5 volt battery, long-lasting for watches, medical devices, calculators, and more",0.06762907268170426,0.01229934333072,0,no,0,0.4637107250833818,low
"ugreen usb to usb c cable, car carplay cable usb a to type c cable fast charging braided usb c cord compatible with iphone 16/16 plus/16 pro/15, samsung galaxy s24/s23, pixel 8/7, 3.3ft",0.0040100250626566416,0.0008155079966119349,0,no,1,0.46784602130090563,low
"mounting dream fixed tv wall mount, low profile wall mount bracket for most 42-90 inch television, flush tvs mount for space saving, fits 16"", 24"", 32"" studs, max vesa 800x400mm and 132lbs md2361-32",0.03759398496240601,0.008414559783223148,0,no,0,0.4629470902741114,low
"skytech king 95 gaming pc desktop, intel i7 14700f 2.1 ghz (5.3ghz turbo), nvidia rtx 5070 ti 16gb, 2tb gen4 nvme ssd, 32gb ddr5 ram 6000 rgb, 850w gold psu, 360mm argb aio, wi-fi, win 11",0.06762907268170426,0.01229934333072,0,no,1,0.3877466505775782,low
"otterbox trusted glass screen protector for iphone 14 pro (only), flawless touch response, fingerprint resistant, precision fit, vibrant clarity",0.014355889724310775,0.004885634270611501,0,no,1,0.4375606517813717,low
gopro pro 3.5mm mic adapter for (all hero cameras) - official gopro accessory,0.06766917293233082,0.012306757039780108,0,no,1,0.443021622648877,low
"netgear nighthawk wifi 6e router (raxe500) - security features, 12-stream gigabit router axe11000 tri-band wireless speed (up to 10.8gbps), new 6ghz band, coverage up to 3,500 sq. ft, 60 devices",0.4987067669172932,0.09199671572688638,0,no,1,0.400723777924369,low
asurion 2 year auto accessories protection plan ($250 - $299.99),0.06762907268170426,0.01229934333072,0,no,0,0.325009242176209,low
"apple late 2018 mac mini with 3.0ghz intel core i3, 8gb ram, 128gb ssd, space gray (renewed)",0.14706766917293235,0.026985900978794938,0,no,0,0.437599353394247,low
12-pack duracell 2450 batteries 3.0 volt lithium coin button,0.06762907268170426,0.01229934333072,0,no,0,0.4757439951848262,low
"sony sa-rs3s wireless rear speakers for bravia theater (bar 8, bar 9), ht-a7000/a5000/a3000/s2000 and str-an1000",0.24612531328320802,0.06420272046053961,0,no,1,0.4251917751563372,low
"dayton audio imm-6c calibrated measurement usb-c microphone for iphone, ipad tablet and android,black",0.042596491228070174,0.007671335449947269,0,no,1,0.45006585050548925,low
"sony icf-506 analog tuning portable fm/am radio, black, 2.14 lb",0.06762907268170426,0.01229934333072,0,no,0,0.4388383826422689,low
"panasonic lumix g7 4k digital camera, with lumix g vario 14-42mm mega o.i.s. lens, 16 megapixel mirrorless camera, 3-inch lcd, dmc-g7kk (black)",0.06762907268170426,0.01229934333072,0,no,0,0.43865816020619297,low
ubiquiti udr7 unifi dream router 7 (udr7),0.06762907268170426,0.01229934333072,0,no,0,0.5,low
ds18 sw-12ga-100rb 12-ga ultra flex speaker wire red and black 100ft - speaker cable for audio applications,0.01950877192982456,0.003402892458589801,0,no,1,0.47529055091457106,low
"ge personal security window and door alarm, 5 pack, diy protection, burglar alert, wireless chime/alarm, easy installation, home security, ideal for home, garage, apartment and more,white, 45987",0.024541353383458645,0.004333312945633418,0,no,1,0.45151976035037084,low
intel core i7-9700k desktop processor 8 cores up to 4.9 ghz turbo unlocked lga1151 300 series 95w,0.06762907268170426,0.01229934333072,0,no,0,0.4684733340110929,low
"hp elitebook 650 g10 15 15.6"" fhd business laptop computer, 13th gen intel 10-core i7-1355u, 64gb ddr4 ram, 2tb pcie ssd, wifi 6e, bt5.3, backlit keyboard, fingerprint reader, windows 11 pro, az-xut",0.06762907268170426,0.2400948213388788,0,no,0,0.4250306147086924,low
"skytech gaming azure 3 desktop pc, ryzen 7 9800x3d 4.7 ghz (5.2 ghz), nvidia rtx 5080 16gb, 2tb nvme ssd, 32gb ddr5 ram 6000 rgb, 850w gold atx 3 psu, 360mm argb aio, wi-fi, win 11",0.06762907268170426,0.01229934333072,0,no,1,0.5000017329080392,low
"scosche bttrfm-sp1 portable bluetooth transmitter/receiver, fm transmitter and wireless audio receiver for tv, headphones, home/car stereo, airplane entertainment and more, up to 7 hour battery life",0.013423558897243108,0.0030396207146444845,0,no,1,0.3881134494458737,low
"velcro brand one_wrap tape 3/8"" x 25 yard double sided self gripping roll, 189754, black",0.014536340852130323,0.0024835925351363473,0,no,1,0.46348024831416934,low
pyle 800w 4-channel hydra marine micro amplifier - waterproof - gain level controls - rca stereo input - 3.5mm jack - mp3 - volume control - short protection - for boat & vehicle use - plmrmp3b,0.06265664160401002,0.011380043407266546,0,no,1,0.3257676782613618,low
maxell 648445 700mb cd-recordable,0.0075187969924812035,0.001306666221844123,0,no,1,0.46291936374548437,low
corsair vengeance rgb ddr5 ram 32gb (2x16gb) 5200mhz cl40 intel xmp icue compatible computer memory - white (cmh32gx5m2b5200c40w),0.09473684210526315,0.017311010655353346,0,no,1,0.4632682558973749,low
pny rtx4080 super verto oc triple fan 16gb gddr6x hdmi 3xdp,0.06762907268170426,0.01229934333072,0,no,1,0.43769755151646783,low
"brother tn-620 dcp-8080 8085 hl-5340d 5350 5370 mfc-8480 8680 8690 8890 toner -cartridge (black) in retail packaging, 1 size",0.06762907268170426,0.01229934333072,0,no,0,0.4508566342073736,low
asurion 3 year kitchen protection plan ($900 - $999.99),0.06762907268170426,0.01229934333072,0,no,0,0.4375138632643135,low
"dewalt magnetic power strip with 6 power outlets, dewalt workshop storage system compatible (dwst82693)",0.03258145363408521,0.005819761612185173,0,no,1,0.4625623846894109,low
"asus rog strix g16 (2025) gaming laptop, 16” rog nebula display 16:10 2.5k 240hz/3ms, nvidia® geforce rtx™ 5070 laptop gpu, intel® core™ ultra 9 275hx, 32gb ddr5, 2tb gen 4 ssd, wi-fi 7, win 11 pro",0.06762907268170426,0.01229934333072,0,no,1,0.43769755151646783,low
"om system olympus voice recorder dm-720 with 4gb, micro sd slot, usb charging, direction pc connection, transcription mode, silver",0.13922807017543862,0.03380651331409476,0,no,1,0.43766347099169706,low
"lenovo thinkpad p14s gen 6 laptop with amd ryzen ai 7 pro 350 processor and copilot +, 14” 2.8k oled vrr 30-120hz touchscreen display, with 64gb ddr5-5600mt/s memory, 1tb ssd, wi-fi 7, and win 11 pro",0.06762907268170426,0.01229934333072,0,no,0,0.5,low
sony wf-1000xm5 truly wireless noise canceling earbuds (black),0.2110375939849624,0.038812620356933024,0,no,1,0.3767207776829171,low
"brady authentic (m5c-1500-595-wt-bk) all-weather vinyl labels 1.5 in w x 25ft black on white. for use with bmp51, m510, and m511 label printers.",0.07774436090225564,0.014169451441132373,0,no,1,0.42500924217620906,low
"pyle lightweight 30-watt megaphone bullhorn speaker - adjustable volume, built-in siren for 800-yard range suitable for indoor/outdoor sports, cheerleading, and events (pmp30)",0.014536340852130323,0.003966334347158047,0,no,1,0.4022914820638242,low
"panasonic office phone system, corded base station with 4-lines expandable with up to 10 compatible panasonic business phones wirelessly - kx-tgw420b (black)",0.06762907268170426,0.01229934333072,0,no,0,0.36254909906111044,low
"turtle beach velocityone multi-shift sim racing shifter & handbrake for windows pc, xbox series x|s & xbox one – 7-gear + r h-gate & sequential shifter, handbrake, hall-effect magnetic sensors – black",0.13784461152882208,0.025280747894969986,0,no,0,0.3000953099421555,low
"esr for ipad pro 13 inch case m4(2024), thin and lightweight, shock and drop protection, yellowing resistant, hard back, supports pencil pro and pencil(usb-c), classic series, clear",0.012832080200501254,0.0024835925351363473,0,no,1,0.45169362879030306,low
"wavlink outdoor wifi 6 extender ax1800, wireless outdoor access point, long range wifi extender signal booster with poe, ip67 weatherproof, 4x8dbi high-gain antennas, for farm, yard, campsite, gazebo",0.06762907268170426,0.01229934333072,0,no,0,0.4250981981222209,low
msi gaming geforce rtx 4060 8gb gdrr6 extreme clock: 2505 mhz 128-bit hdmi/dp nvlink torx fan 4.0 ada lovelace architecture graphics card (rtx 4060 ventus 2x black 8g oc),0.06762907268170426,0.01229934333072,0,no,0,0.47559785327352105,low
samsung wired headset earphone for 3.5mm jack - white,0.007278195488721805,0.001141711195256709,0,no,1,0.4149705492278739,low
pelican 1450 case with foam (black),0.15789473684210528,0.03546718414355906,0,no,1,0.46311518235391297,low
audio-technica at-vmn95ml 2.2 x 0.12mil microlinear replacement stylus for at-vm95ml cartridge,0.1533934837092732,0.028155413583027054,0,no,1,0.46280672472293694,low
"8bitdo ultimate 2 bluetooth controller with tmr joysticks, switchable hall effect/tactile triggers, vibration, motion control, rgb fire ring and back buttons for switch/switch 2 & windows pc - black",0.06766917293233082,0.012306757039780108,0,<25%,0,0.4128125010830675,low
yealink wh62 mono uc headset,0.12177443609022555,0.03065754039081367,0,no,1,0.37505891887333254,low
"amazon basics portable foldable photo studio box with led light, 1 count (pack of 1), black, 25 x 30 x 25 inches",0.07410526315789473,0.017867038834861484,0,no,1,0.4398573325693134,low
"sennheiser 1/4"" adapter - 549346 authentic genuine 6.35mm adapter jack - 3.5mm (1/8 inch) to (1/4 inch)",0.0075187969924812035,0.00118619344961736,0,no,1,0.47564117597450084,low
"avery printable blank oval labels, 1.5"" x 2.5"", glossy white, 180 customizable labels (22804)",0.013734335839598998,0.0033380225043138523,0,<25%,1,0.47593634797717643,low
"hp 304a black toner cartridge | works with hp color laserjet cm2320 mfp, hp color laserjet cp2025 series | cc530a",0.06762907268170426,0.01229934333072,0,no,0,0.4378321407075117,low
ubiquiti access point wifi 6 in-wall u6-iw-us,0.06762907268170426,0.01229934333072,0,no,0,0.462545055609019,low
razer deathstalker v2 pro tkl wireless gaming keyboard: low profile optical switches linear red - hyperspeed wireless & bluetooth - chroma rgb - up to 200 hr battery snap tap,0.1087719298245614,0.040108166015186984,0,no,1,0.3879003017570532,low
"scotch dl961 dual laminate refills, 5.4mil, 9-inch x90-ft, gloss",0.06762907268170426,0.01229934333072,0,no,0,0.41250057763601305,low
"tcl nxtpaper 14 android tablet, 14.3"" drawing pad & digital notebook, 4096-level stylus & flip case included, paper-like display, 8+8gb ram, 256gb storage, 10000mah battery, multi-window, gray",0.3684210526315789,0.08088356584578374,1,no,1,0.4125190619884311,low
sony hi8 hmp - hi8 tape - 1 x 120min,0.01992982456140351,0.003480736403720941,0,no,1,0.45006065178137167,low
"beats usb-c to usb-c woven cable 2 pack fast charging durable/tangle-free compatible charger for apple & android devices (1.5 m, 5 ft) - bolt black",0.06762907268170426,0.01229934333072,0,no,0,0.47512650228686093,low
dymo industrial label maker | rhino 4200 label maker time-saving hot keys prints fast durable for job sites and heavy-duty labeling jobs,0.18677694235588974,0.03432732637556738,0,no,1,0.4510547633598545,low
"cardo packtalk edge off-road vehicles, communication for every terrain,black",0.39445614035087717,0.08087615213672363,0,no,1,0.4391277782848138,low
"sony xav-ax6000 7-inch multimedia receiver with wireless apple carplay/android auto, hdmi video input and maestro ready",0.5970025062656641,0.1288891854372513,0,no,1,0.437554297785228,low
apple iphone 14 plus silicone case with magsafe - midnight,0.015899749373433584,0.008416413210488173,0,no,1,0.43770332787659844,low
"gigabyte - aorus fo32u2-32"" qd oled gaming monitor - uhd 3840x2160-240hz - 0.03ms gtg - amd freesync premium pro - type c kvm - hdmi, dp, type c - height adjustable - black",0.899749373433584,0.20320976533757398,0,no,1,0.4125317699807185,low
asurion 2 year wearables protection plan ($400 - $449.99),0.06762907268170426,0.01229934333072,0,no,0,0.5000023105440523,low
hp 307a magenta toner cartridge | works with hp color laserjet professional cp5225 series | ce743a,0.06762907268170426,0.01229934333072,0,no,0,0.46251848435241805,low
"roku premiere streaming media player hd/4k/hdr simple remote and premium hdmi cable, black & bundle swanky cables hdmi cable, 3920r",0.02755889724310777,0.004891194552406583,0,no,1,0.4502304767692124,low
"canon ef 100mm f/2.8l is usm macro lens for canon digital slr cameras, lens only",0.06762907268170426,0.01229934333072,0,no,0,0.4756735235912324,low
"osprey sojourn porter 46l travel backpack – carry-on compliant luggage with straightjacket compression and padded laptop sleeve – secure, durable pack for international or urban travel, koseret green",0.19277192982456143,0.0354356758800536,0,no,1,0.47513805500712225,low
"fellowes 48121 standard foot rest, graphite",0.025964912280701753,0.00459649961726727,0,no,1,0.4034611949902784,low
"pelican vault v100 hard case (camera, pistol, gear, equipment)",0.047578947368421054,0.008592488800665751,0,no,1,0.4880816794651553,low
"hp 53a black toner cartridge | works with hp laserjet p2014, p2015 series; hp laserjet m2727 mfp series | q7553a",0.15077694235588973,0.027671669066854972,0,no,1,0.4502732218341791,low
"leviton 49255-h24 quickport patch panel, 24-port, 1ru, cable management bar included , black",0.0391077694235589,0.007026342761717831,0,no,1,0.46256816104954157,low
"dell 24 monitor - p2422h - full hd 1080p, ips technology, comfortview plus technology (renewed) black",0.06762907268170426,0.01229934333072,0,no,0,0.4000548754212411,low
"uniden bearcat 880 cb radio with 40 channels and large easy-to-read 7-color lcd display with backlighting, backlit control knobs/buttons, noaa weather alert, pa/cb switch, and wireless mic compatible",0.06762907268170426,0.01229934333072,0,no,0,0.4382630571732573,low
"garmin vívomove trend, stylish hybrid smartwatch, long-lasting battery life, dynamic watch hands and touchscreen display, black",0.2581453634085213,0.04752187507529548,0,no,1,0.3626022415743123,low
"apple iphone xs, us version, 256gb, space gray - unlocked (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.3894708940765737,low
celestron – starsense autoalign telescope accessory – automatically aligns goto telescope in 3 minutes – compatible with celestron computerized telescopes – advanced mount modeling,0.4777042606516291,0.08811378560665456,0,no,1,0.40058167946515527,low
vivo height adjustable vesa adapter stand for individual monitors up to 27 inches black,0.017543859649122806,0.003966334347158047,0,no,1,0.4256995172118203,low
fellowes memory foam mouse pad/wrist rest- black (9176501),0.009483709273182955,0.0031934551776417364,0,no,1,0.42575323736103526,low
crunch ground pounder gp-1500.2 1500 watt 2 channel amplifier,0.06265664160401002,0.011380043407266546,0,no,1,0.3633121562343677,low
"bose soundlink plus portable bluetooth speaker, wireless outdoor speaker, up to 20 hours battery life, waterproof and dustproof + green extreme 20w 2-port wall charger (black)",0.06762907268170426,0.01229934333072,0,no,0,0.5000023105440523,low
samsung hw-c400 2.0 channel sound bar with built-in woofer 110-240 volt,0.11103759398496241,0.02032468338828745,0,no,1,0.40016058281163175,low
"brother tn660 (tn-660) high yield black toner cartridge, 3-pack",0.17593984962406017,0.03232377150207306,0,no,1,0.43756007414535864,low
"vivo quad 13 to 30 inch monitor free-standing mount, fully adjustable desk stand, holds 4 flat or curved display screens, stand-v004f",0.06766917293233082,0.012306757039780108,0,no,1,0.4140497974230502,low
"gopro hero compact waterproof action camera with 4k, 12mp photos, stabilization + 128gb card, card reader, 50 piece accessory kit - bundle",0.3082706766917293,0.05678901140043111,0,no,1,0.4250346581607839,low
"sennheiser pro audio condenser microphone, xs lav usb-c (509261),black",0.06762907268170426,0.01229934333072,0,no,0,0.40041589792940596,low
"metra electronics 70-5520 wiring harness for select 2003-up ford vehicles, multi color, samsung",0.005132832080200501,0.0007450777605409044,0,no,1,0.44068912842812535,low
panasonic toughbook 55 fz-55 fz-vzsu1hu standard battery for fz-55 mk1. can be used as a replacement for the main battery or as an optional second battery in the front,0.06762907268170426,0.01229934333072,0,no,0,0.4875231054405226,low
logitech usb-a to usb-c adapter,0.06762907268170426,0.01229934333072,0,no,0,0.45012765755888706,low
"speck iphone wallet magsafe accessory - removable clicklock no-slip interlock - holds 1-3 cards - soft touch finish, scratch resistant card holder built for magsafe - black",0.012030075187969926,0.004885634270611501,0,no,1,0.3876784895280367,low
"apple homepod 2nd generation, midnight",0.06762907268170426,0.01229934333072,0,no,0,0.4375034658160784,low
"hp 711 yellow 29-ml genuine ink cartridge (cz132a) for designjet t530, t525, t520, t130, t125, t120 & t100 large format plotter printers",0.06762907268170426,0.01229934333072,0,no,0,0.45060247436162554,low
baofeng microphone handheld heavy speaker bf-850 ham radio mic ip54 waterproof volume adjustable speaker mic for uv-5r bf-f8hp pro ar-5rm uv-21r uv-32for kenwood retevis walkie talkies,0.01105764411027569,0.001973900037253888,0,no,0,0.42509473230614253,low
"startech.com 4-post 12u wall mount network cabinet with 1u shelf, 19in wall-mounted server rack kit, up to 16in mounting depth, ships fully assembled",0.06762907268170426,0.01229934333072,0,no,0,0.4750658505054893,low
"pyle 5” x 7” car sound speaker (pair) - upgraded blue poly injection cone 3-way 300 watts w/non-fatiguing butyl rubber surround 80-20khz frequency response 4 ohm & 1"" asv voice coil - pl573bl, apple",0.033583959899749376,0.006005104338687885,0,no,1,0.42619974999913357,low
humminbird lakemaster premium great lakes v1 map sd card for fish finders,0.1398496240601504,0.03640131148513274,0,no,1,0.46253581343281,low
sony wf-1000xm5 truly wireless bluetooth noise canceling headphones - silver (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.37512592465084793,low
"bose quietcomfort ultra wireless noise cancelling headphones with spatial audio, over-the-ear headphones with mic, up to 24 hours of battery + green extreme 20w 2-port wall charger (lunar blue)",0.06762907268170426,0.01229934333072,0,no,0,0.5,low
yamaha rx-v385 5.1-channel surround sound 4k ultra hd av receiver with bluetooth home theater system bundle with accessories,0.06762907268170426,0.01229934333072,0,no,0,0.4750028881800653,low
samsung samsung galaxy watch 5 44mm (gps) sm-r910n aluminum case (renewed),0.06762907268170426,0.01229934333072,0,no,0,0.4126374773711092,low
"kate 5x6.5ft(1.5x2m) collapsible backdrop white black twist flex folding pop up backgrounds for photoshoot, headshots photo, video calls",0.04360902255639098,0.008599902509725862,0,no,1,0.45003985688490133,low
tamron 90mm f/2.8 di iii vxd 1:1 macro for sony e mount full frame/aps-c mirrorless cameras,0.6982556390977444,0.1288891854372513,0,no,1,0.4875075092681699,low
energizer aa rechargeable batteries nimh 2300 mah 1.2v nh15 - 12 count,0.030035087719298248,0.005348991086868283,0,no,1,0.45090631090449707,low
"monoprice weatherproof hard case - 22 x 14 x 8 inches, with customizable foam, shockproof, ip67, ultraviolet and impact resistant material, black - pure outdoor collection",0.0907268170426065,0.019599993327661845,0,no,1,0.4511662471103758,low
"epson ds-770 ii color duplex document scanner for pc and mac, with 100-page auto document feeder (adf), twain and isis drivers",0.5478796992481203,0.10683154755616349,0,no,1,0.4875121303562744,low
"esr qi2 3 in 1 charging station for apple, [certified] apple watch charger & qi2 15w magsafe charger stand, travel charger for iphone 16/15/14/13/12 series, watch & airpods, black (bag included)",0.047619047619047616,0.010453329774752985,0,<25%,1,0.43820471593593785,low
"lian li galahad ii lite liquid cooler 360mm rgb fans–aio cpu water cooling, customizable argb pump block, low noise hydraulic bearing, switchable lid & 28mm pbt fan for lga 1700/1851/am5/4 (ga2l36rb)",0.09774436090225563,0.017867038834861484,0,no,0,0.4375415897929406,low
game & watch: the legend of zelda,0.05760401002506266,0.010445916065692878,0,no,0,0.46483769294486926,low
bose wave® music system iii - graphite gray,0.06762907268170426,0.01229934333072,0,no,0,0.40084277094306014,low
"zagg messenger folio 2 tablet keyboard & case, laptop-style keys, built-in stand for ipad 11"" (a16) & 10.9-inch 10th gen ipad",0.04428070175438596,0.012306757039780108,0,no,1,0.4254078110252231,low
samsonite mother lode travel backpack - black,0.06762907268170426,0.01229934333072,0,no,0,0.43750231054405225,low
"pyle wireless bluetooth audio power amplifier - 300w 4 channel home theater stereo receiver with usb, am fm, 2 mic in with echo, rca, led, speaker selector, for studio, home use, black - pt272aubt",0.1087719298245614,0.026207461527483548,0,no,1,0.38918958533821163,low
"hp thunderbolt dock 120w g4 4j0a2aa#aba port replicator bundle with docztorm hub (universal thunderbolt/usb-c docking station, single cable for charging, data transfers to any brand laptop)",0.1879699248120301,0.03454788422010561,0,no,1,0.4125080869041829,low
"acer aspire 3 laptop | 15.6"" full hd display | amd ryzen 7 5700u processor | amd radeon graphics | 16gb ram | 512gb ssd | wi-fi 6 | windows 11 home | dealexpress accessories",0.06762907268170426,0.01229934333072,0,no,0,0.41257855849777664,low
"incase textured hardshell woolenex - macbook pro 14 inch case - 2024, 2023, 2022, 2021, m4, m3, m2, m1 - macbook case, laptop cover, protective hard shell, scratch resistant (colbalt)",0.03759398496240601,0.008599902509725862,0,no,1,0.4250398568849014,low
kodak gold 200 speed 24 exposure 35mm film,0.012411027568922303,0.0020906659549505967,0,no,1,0.46252714889261404,low
"hp zbook firefly g11 16"" mobile workstation - wuxga - intel core ultra 7 155u - 32 gb - 512 gb ssd - english keyboard - silver - smart buy",0.06762907268170426,0.01229934333072,0,no,0,0.43769755151646783,low
"garmin enduro™ 2 (mpx) ultraperformance watch, comes with nylon and silicone band, long-lasting gps battery life, solar charging, preloaded maps",0.5989573934837092,0.11053098837715764,0,no,1,0.43769755151646783,low
"tripp lite 7 outlet surge protector power strip, extra long 12ft cord, black, & dollar 25,000 insurance (tlp712b)",0.03568922305764411,0.0063943240643435815,0,no,1,0.463187964491559,low
"energizer aaa max alkaline e92 batteries expiration 12/2024 or later, 50 count",0.017553884711779447,0.005449076159179748,0,no,1,0.4753304077994725,low
nanuk wheeled series 935 lightweight nk-7 resin waterproof protective case,0.24140350877192981,0.056781597691371,0,no,1,0.4626253470148349,low
"pgytech camera wrist strap air for photographers adjustable quick release camera hand strap for sony/nikon/canon/dslr/slr/gopro cameras, deep grey",0.022516290726817042,0.0039589206380979385,0,no,1,0.47504967669712345,low
"minisforum mini pc un1290 intel core i9-12900hk 14 cores/20 threads,up to 5.0ghz 32gb ram 1tb pcie4.0 ssd,2.5 g rj45 lan mini computer,hdmi/usb-c/dp1.4,5x usb ports, wifi 6, bt5.2",0.42757894736842106,0.07884664928151892,0,no,1,0.3875537201492149,low
"atomos shinobi go hdmi 4k camera field monitor with hdr touchscreen, all day battery life, and lightweight design",0.06762907268170426,0.01229934333072,0,no,0,0.3625109750842482,low
"lian li lancool iii e-atx pc case, spacious rgb gaming computer case with hinged tempered glass doors, fine mesh panels, 4x140mm pwm fans pre-installed high airflow chassis (black)",0.06762907268170426,0.01229934333072,0,no,0,0.45006411759745,low
asurion 3 year kitchen protection plan ($1250 - $1499.99),0.06762907268170426,0.01229934333072,0,no,0,0.37501155272026127,low
kodak dock plus 4pass instant photo printer (4x6 inches) + 10 sheets,0.06762907268170426,0.01229934333072,0,no,0,0.4102478405077652,low
google pixel buds pro - noise canceling earbuds - up to 31 hour battery life with charging case- bluetooth headphones - compatible with android - lemongrass,0.1699248120300752,0.03640131148513274,0,no,1,0.430068178378622,low
"monoprice 1/4-inch trs male to 1/4-inch trs male cable - 1.5 feet- black, 16awg, gold plated - premier series",0.004761904761904762,0.0009989972958496204,0,no,1,0.4635570739039068,low
"kenwood kdc-x305 excelon cd car stereo receiver w/bluetooth hands free calling, am/fm radio, usb, amazon alexa built ready, variable color illumination",0.17695238095238097,0.03640316491239776,0,no,1,0.4375878006739857,low
"uniden beartracker scanner (bct15x) with 9,000 channels, trunktracker iii technology, base/mobile design, close call rf capture technology with location-based scanning, - black color",0.17126817042606518,0.04381502054524124,0,no,1,0.375887248916066,low
"asus thunderboltex 4 with intel® thunderbolt™ 4 jhl 8540 controller, 2 usb type-c ports, up to 40gb/s bi-directional bandwidth, displayport 1.4 support, up to 100w quick charge, black",0.12920300751879701,0.023683093592516604,0,no,1,0.3752322096772516,low
"msi geforce rtx 4060 ti ventus 2x black 8g oc graphics card -nvidia rtx 4060 ti, 8gb gddr6 memory, 18gbps, pcie 4.0, dlss3",0.4887318295739348,0.09978111024000032,0,no,1,0.4506908526716243,low
garmin 010-01960-01 gt20-tm transducer,0.08984461152882205,0.01640653815002011,0,no,1,0.4626184153826781,low
"canon cli-42 genuine yellow ink tank, compatible with pixma pro-100 printers",0.06762907268170426,0.01229934333072,0,no,0,0.4752310544052255,low
"panasonic lumix s5ii mirrorless camera, 24.2mp full frame with phase hybrid af, new active i.s. technology, unlimited 4:2:2 10-bit recording - dc-s5m2body black",0.06762907268170426,0.01229934333072,0,no,0,0.4751161048386258,low
nikon z teleconverter tc-1.4x for 1.4x magnification of compatible nikon z mirrorless lenses and nikon z cameras,0.06762907268170426,0.01229934333072,0,no,0,0.4500594965093455,low
kingston ironkey vault privacy 80 1.92tb external ssd | fips 197 | xts-aes 256gb encrypted | touch screen pin | secure data protection | ikvp80es/1920g,0.2882205513784461,0.06790957499059387,0,no,1,0.3750369687048361,low
janssport pack big student graphite grey,0.06762907268170426,0.01229934333072,0,no,0,0.43769755151646783,low
battery charger bc-zd1 | battery charger for high-capacity np-fz100 batteries (x2) with usb power delivery (pd) support,0.06762907268170426,0.01229934333072,0,no,0,0.42501270799228746,low
"dell optiplex 7020 desktop computer, 32gb ram new 2tb ssd, intel quad core i7 4790 up to 4.0ghz, ac8260 built-in wifi 5, dual monitor supported, dvd-rw hdmi windows 10 pro (renewed)",0.2481203007518797,0.04566844781026836,0,no,0,0.3877056384206507,low
"apple iphone 11 pro max (256gb, space gray) - at&t/t-mobile unlocked (renewed)",0.06762907268170426,0.01229934333072,0,no,0,0.3875733597736591,low
lg 27ms500-b 27 inch ips computer monitor fhd (1920x1080) 100hz 5ms reader mode borderless design onscreen control black stabilizer das crosshair hdmi black,0.06762907268170426,0.01229934333072,0,no,0,0.43854205536756713,low
canon rf16-28mm f2.8 is stm,0.06762907268170426,0.01229934333072,0,no,0,0.4250028881800654,low
"logitech brio 105 full hd 1080p business webcam with auto-light balance, usb-a, privacy shutter, easy set-up, compatible with windows, macos, chromeos",0.06762907268170426,0.01229934333072,0,no,0,0.45000924217620897,low
"westinghouse roku tv - 43 inch smart tv, 1080p fhd television with wi-fi connectivity and mobile app, led flat screen compatible with apple homekit, alexa and google assistant",0.06762907268170426,0.01229934333072,0,no,0,0.43807532546901157,low
"canon imageclass d1650 - monochrome duplex wireless laser printer, all-in-one with scanner, copier, fax, automatic document feeder, 3 year limited warranty, 45 ppm, white",0.06762907268170426,0.01229934333072,0,no,0,0.4250866454019596,low
